GLAUX_TEXT_ID	TLG	STARTDATA	ENDDATE	AUTHOR_STANDARD	TITLE_STANDARD	GENRE_STANDARD	DIALECT	SOURCE	SOURCE_LICENSE	SOURCE_FORMAT	TOKENS	TM_TEXT	AUTHOR_STANDARD	TITLE_STANDARD
1705	0555-004	101	300	Clemens Alexandrinus	Stromata	Philosophy	Koine	http://remacle.org	NA	TXT	191379	444	Clement of Alexandria	Miscellanies
1706	0555-005	101	300	Clemens Alexandrinus	Eclogae propheticae	Philosophy	Koine	First1K	CC BY-SA 4.0	XML	6024	3036	Clement of Alexandria	Prophetic Extracts
1707	0555-006	101	300	Clemens Alexandrinus	Quis dives salvetur	Theology	Koine	Perseus	CC BY-SA 4.0	XML	10793	6416	Clement of Alexandria	Who is the Rich Man That Shall Be Saved?
1708	0555-007	101	300	Clemens Alexandrinus	Excerpta ex Theodoto	Theology	Koine	First1K	CC BY-SA 4.0	XML	9007	6413 / 8985	Clement of Alexandria	Excerpts from Theodotus
1709	0555-008	101	300	Clemens Alexandrinus	Fragmenta	Theology	Koine	Perseus	CC BY-SA 4.0	XML	777	2026 / 16027	Clement of Alexandria	Fragments
1715	0592-001	101	300	Hermogenes	Progymnasmata	Rhetoric	Attic/Koine	First1K	CC BY-SA 4.0	XML	4730	5279	Hermogenes	Preliminary Exercises
1716	0592-002	101	300	Hermogenes	Περὶ στάσεων	Rhetoric	Attic/Koine	First1K	CC BY-SA 4.0	XML	12316	11265	Hermogenes	On Issues
1717	0592-003	101	300	Hermogenes	Περὶ εὑρέσεως	Rhetoric	Attic/Koine	First1K	CC BY-SA 4.0	XML	23966	5627	Hermogenes	On Invention
1718	0592-004	101	300	Hermogenes	Περὶ ἰδεῶν λόγου	Rhetoric	Attic/Koine	First1K	CC BY-SA 4.0	XML	46717	5626	Hermogenes	On Types of Style
1719	0592-005	101	300	Hermogenes	Περὶ μεθόδου δεινότητος	Rhetoric	Attic/Koine	First1K	CC BY-SA 4.0	XML	7599	12668	Hermogenes	On Method of Forcefulness
1720	0015-001	101	300	Herodianus	Ab excessu divi Marci	History		First1K	CC BY-SA 4.0	XML	53141	6469	Herodian	History of the Empire from the Death of Marcus
1725	0024-001	101	300	Oppianus	Cynegetica	Scientific Poetry	Ionic/Epic	Perseus	CC BY-SA 4.0	XML	15894	5277	Oppian	On Hunting
1726	2042-001	101	300	Origenes	Contra Celsum	Theology	Koine	Perseus	CC BY-SA 4.0	XML	188817	892	Origen	Against Celsus
1728	2042-005	101	300	Origenes	Commentarii in evangelium Joannis	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	176596	14106	Origen	Commentary on John
1729	2042-006	101	300	Origenes	Fragmenta in evangelium Joannis	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	25664	15368	Origen	Fragments on John
1730	2042-007	101	300	Origenes	Exhortatio ad martyrium	Theology	Koine	Perseus	CC BY-SA 4.0	XML	14701	6450	Origen	Exhortation to Martyrdom
1731	2042-008	101	300	Origenes	De oratione	Theology	Koine	Perseus	CC BY-SA 4.0	XML	33918	6447	Origen	On Prayer
1732	2042-009	101	300	Origenes	In Jeremiam	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	67088	14393	Origen	Homilies on Jeremiah
1733	2042-010	101	300	Origenes	Fragmenta in Jeremiam	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	9786	15369	Origen	Fragments on Jeremiah
1734	2042-011	101	300	Origenes	Fragmenta in Lamentationes	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	12172	12736	Origen	Fragments on Lamentations
1735	2042-012	101	300	Origenes	Fragmentum in Lamentationes	Commentary	Koine	First1K	CC BY-SA 4.0	XML	186	12736	Origen	Fragment on Lamentations
1736	2042-013	101	300	Origenes	De engastrimytho	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	4324	15370	Origen	On the Witch of Endor
1737	2042-014	101	300	Origenes	Fragmenta in librum primum Regnorum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	2216	15371	Origen	Fragments on 1 Kings
1738	2042-015	101	300	Origenes	Fragmentum in librum primum Regnorum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	95	15372	Origen	Fragment on 1 Kings
1739	2042-016	101	300	Origenes	Homiliae in Lucam	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	14469	2350	Origen	Homilies on Luke
1740	2042-018	101	300	Origenes	Dialogus cum Heraclide	Theology	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	6667	1444	Origen	Dialogue with Heraclides
1742	2042-020	101	300	Origenes	Philocalia sive Ecloga de operibus Origenis a Basilio et Gregorio Nazianzeno facta	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	16164	15374	Origen	Philocalia
1743	2042-022	101	300	Origenes	Homiliae in Genesim	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	1187	1165	Origen	Homilies on Genesis
1744	2042-023	101	300	Origenes	Homiliae in Exodum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	1121		Origen	Homilies on Exodus
1745	2042-024	101	300	Origenes	Homiliae in Leviticum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	1884	1285	Origen	Homilies on Leviticus
1746	2042-025	101	300	Origenes	In Jesu Nave homiliae xxvi	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	5441	2581	Origen	Homilies on Joshua
1747	2042-026	101	300	Origenes	Libri x in Canticum canticorum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	3585		Origen	Commentary on the Song of Songs
1748	2042-027	101	300	Origenes	Homiliae in Ezechielem	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	1753	16028	Origen	Homilies on Ezekiel
1749	2042-028	101	300	Origenes	Commentariorum series in evangelium Matthaei	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	5084	15376	Origen	Commentary on Matthew
1750	2042-029	101	300	Origenes	Commentarium in evangelium Matthaei	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	25681	1359	Origen	Commentary on Matthew
1751	2042-030	101	300	Origenes	Commentarium in evangelium Matthaei	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	104758	15377	Origen	Commentary on Matthew
1752	2042-033	101	300	Origenes	Epistula ad Gregorium Thaumaturgum	Epistolography	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	944	6449	Origen	Letter to Gregory Thaumaturgus
1754	2042-040	101	300	Origenes	Epistula ad ignotum	Epistolography	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	136	16030	Origen	Letter to an Unknown Person
1758	2042-045	101	300	Origenes	Epistula ad Africanum	Epistolography	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	6223	6448	Origen	Letter to Africanus
1759	2042-046	101	300	Origenes	De resurrectione libri ii	Theology	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	297	15856	Origen	On the Resurrection
1760	2042-047	101	300	Origenes	Commentarii in Genesim	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	7910	1196	Origen	Commentary on Genesis
1761	2042-048	101	300	Origenes	Selecta in Genesim	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	12225	15378	Origen	Selected Comments on Genesis
1762	2042-049	101	300	Origenes	Fragmenta ex commentariis in Exodum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	3969	3418	Origen	Fragments from Commentary on Exodus
1763	2042-050	101	300	Origenes	Selecta in Exodum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	3887	15379	Origen	Selected Comments on Exodus
1764	2042-051	101	300	Origenes	Selecta in Leviticum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	1798	15380	Origen	Selected Comments on Leviticus
1765	2042-052	101	300	Origenes	Selecta in Numeros	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	2076	15381	Origen	Selected Comments on Numbers
1766	2042-053	101	300	Origenes	Selecta in Deuteronomium	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	2986	15382	Origen	Selected Comments on Deuteronomy
1767	2042-054	101	300	Origenes	Selecta in Jesu Nave	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	1132	15383	Origen	Selected Comments on Joshua
1768	2042-055	101	300	Origenes	Selecta in Judices	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	344	15384	Origen	Selected Comments on Judges
1769	2042-056	101	300	Origenes	In Ruth	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	64	15857	Origen	On Ruth
1770	2042-057	101	300	Origenes	Homiliae in Job	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	4288	15385	Origen	Homilies on Job
1772	2042-059	101	300	Origenes	Fragmenta ex commentariis in Proverbia	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	4046	16033	Origen	Fragments from Commentary on Proverbs
1773	2042-060	101	300	Origenes	In Canticum canticorum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	176	16034	Origen	On the Song of Songs
1774	2042-061	101	300	Origenes	Fragmenta ex commentariis in Ezechielem	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	496	15386	Origen	Fragments from Commentary on Ezekiel
1775	2042-062	101	300	Origenes	Selecta in Ezechielem	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	13447	267	Origen	Selected Comments on Ezekiel
1776	2042-063	101	300	Origenes	Fragmentum ex commentariis in Osee	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	698	16035	Origen	Fragment from Commentary on Hosea
1777	2042-064	101	300	Origenes	Fragmentum ex homiliis in Acta apostolorum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	216	16036	Origen	Fragment from Homilies on Acts
1778	2042-065	101	300	Origenes	In epistulam ad Hebraeos homiliae	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	195	16037	Origen	Homilies on Hebrews
1779	2042-066	101	300	Origenes	Adnotationes in Genesim	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	765	15387	Origen	Notes on Genesis
1780	2042-067	101	300	Origenes	Adnotationes in Exodum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	291	15388	Origen	Notes on Exodus
1781	2042-068	101	300	Origenes	Adnotationes in Leviticum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	764	15389	Origen	Notes on Leviticus
1782	2042-069	101	300	Origenes	Adnotationes in Numeros	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	261	15390	Origen	Notes on Numbers
1783	2042-070	101	300	Origenes	Adnotationes in Deuteronomium	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	2685	15391	Origen	Notes on Deuteronomy
1784	2042-071	101	300	Origenes	Adnotationes in Jesu filium Nave	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	201	15392	Origen	Notes on Joshua
1785	2042-072	101	300	Origenes	Adnotationes in Judices	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	239	15393	Origen	Notes on Judges
1786	2042-073	101	300	Origenes	Homiliae in Job	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	10030	15394	Origen	Homilies on Job
1787	2042-074	101	300	Origenes	Excerpta in Psalmos	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	10425	15395	Origen	Excerpts on Psalms
1788	2042-075	101	300	Origenes	Expositio in Proverbia	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	21229	15396	Origen	Commentary on Proverbs
1789	2042-076	101	300	Origenes	Scholia in Canticum canticorum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	8196	15397	Origen	Notes on Song of Songs
1790	2042-077	101	300	Origenes	Scholia in Matthaeum	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	5214	15398	Origen	Notes on Matthew
1791	2042-078	101	300	Origenes	Scholia in Lucam	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	13442	15399	Origen	Notes on Luke
1792	2042-079	101	300	Origenes	Commentarii in evangelium Joannis	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	70532	16038	Origen	Commentary on John
1793	2042-086	101	300	Origenes	Homiliae in Job	Commentary	Koine	https://www.documentacatholicaomnia.eu	NA	TXT	7417	16039	Origen	Homilies on Job
1795	0638-001	101	300	Flavius Philostratus	Vita Apollonii	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	100923	5712	Philostratus	Life of Apollonius
1796	0638-003	101	300	Flavius Philostratus	Vitae sophistarum	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	33452	485	Philostratus	Lives of the Sophists
1797	0638-004	101	300	Flavius Philostratus	Heroicus	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	25261	5710	Philostratus	Heroicus
1798	0638-005	101	300	Flavius Philostratus	Nero	Dialogue	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1143	11991	Philostratus	Nero
1799	0638-006	101	300	Flavius Philostratus	Epistulae et dialexeis	Epistolography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	8914	11992	Philostratus	Letters and Dialogues
1800	0638-007	101	300	Flavius Philostratus	De gymnastica	History	Attic/Koine	Perseus	CC BY-SA 4.0	XML	8774	281	Philostratus	On Athletics
1801	0638-009	101	300	Flavius Philostratus	Epigramma	Lyric poetry		Perseus	CC BY-SA 4.0	XML	54	11993	Philostratus	Epigram
1802	1600-001	101	300	Philostratus Major	Imagines	Art		Perseus	CC BY-SA 4.0	XML	26321	5711	Philostratus the Elder	Imagines
1803	0094-002	101	300	Pseudo-Plutarchus	De musica	Music		Perseus	CC BY-SA 4.0	XML	8933	5750	Pseudo-Plutarch	On Music
1804	1665-001	101	300	Seniores Apud Irenaeum	Reliquiae plurium anonymorum	Theology	Koine	First1K	CC BY-SA 4.0	XML	373	15197	Elders in Irenaeus	Fragments of Several Anonymous Authors
1807	1666-001	101	300	Sententiae Sexti	Sententiae Sexti	Philosophy		https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	4331	3040	Sentences of Sextus	Sentences of Sextus
1808	0544-001	101	300	Sextus Empiricus	Pyrrhoniae hypotyposes	Philosophy		http://remacle.org	NA	TXT	59003		Sextus Empiricus	Outlines of Pyrrhonism
1810	1702-001	101	300	Testamentum Jobi	Testamentum Jobi	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	7696	11192	Testament of Job	Testament of Job
1811	0641-001	101	300	Xenophon	Ephesiaca	Narrative		Perseus	CC BY-SA 4.0	XML	19250	4491	Xenophon of Ephesus	Ephesian Story
1819	0090-001	201	300	Agathemerus	Geographiae informatio	Geography		Perseus	CC BY-SA 4.0	XML	2323	4	Agathemerus	Sketch of Geography
1828	1286-001	201	300	Corpus Hermeticum	Poimandres	Philosophy		https://el.wikisource.org	CC-BY-SA 3.0	TXT	2676	15327	Corpus Hermeticum	Poimandres
1829	1286-002	201	300	Corpus Hermeticum	Dialogus	Philosophic Dialogue		https://el.wikisource.org	CC-BY-SA 3.0	TXT	1574	15328	Corpus Hermeticum	Dialogue
1830	1286-003	201	300	Corpus Hermeticum	Hieros logos	Philosophy		https://el.wikisource.org	CC-BY-SA 3.0	TXT	352	15329	Corpus Hermeticum	Sacred Discourse
1831	1286-004	201	300	Corpus Hermeticum	Πρὸς Τὰτ ὁ κρατὴρ ἢ μονάς	Philosophic Dialogue		https://el.wikisource.org	CC-BY-SA 3.0	TXT	1035	15330	Corpus Hermeticum	To Tat: The Mixing Bowl or Unity
1832	1286-005	201	300	Corpus Hermeticum	Πρὸς Τὰτ υἱὸν ὅτι ἀφανὴς θεὸς φανερώτατός ἐστιν	Philosophic Dialogue		https://el.wikisource.org	CC-BY-SA 3.0	TXT	1274	15331	Corpus Hermeticum	To His Son Tat: That the Invisible God is Most Manifest
1833	1286-006	201	300	Corpus Hermeticum	Ὅτι ἐν μόνῳ τῷ θεῷ τὸ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ	Philosophic Dialogue		https://el.wikisource.org	CC-BY-SA 3.0	TXT	894	15332	Corpus Hermeticum	That the Good Exists in God Alone and Nowhere Else
1834	1286-007	201	300	Corpus Hermeticum	Ὅτι μέγιστον κακὸν ἐν ἀνθρώποις ἡ περὶ τοῦ θεοῦ ἀγνωσία	Philosophy		https://el.wikisource.org	CC-BY-SA 3.0	TXT	287	15333	Corpus Hermeticum	That Ignorance of God is the Greatest Evil Among Men
1835	1286-008	201	300	Corpus Hermeticum	Ὅτι οὐδὲν τῶν ὄντων ἀπόλλυται, ἀλλὰ τὰς μεταβολὰς ἀπωλείας καὶ θανάτους πλανώμενοι λέγουσιν	Philosophic Dialogue		https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	529	15334	Corpus Hermeticum	That Nothing is Lost, and that Change is Mistakenly Called Death and Destruction
1836	1286-009	201	300	Corpus Hermeticum	Περὶ νοήσεως καὶ αἰσθήσεως. [ὅτι ἐν μόνῳ τῷ θεῷ τὸ καλὸν καὶ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ]	Philosophic Dialogue		https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	1125	15335	Corpus Hermeticum	On Thought and Sense
1837	1286-010	201	300	Corpus Hermeticum	Κλείς	Philosophic Dialogue		https://el.wikisource.org	CC-BY-SA 3.0	TXT	2781	15336	Corpus Hermeticum	The Key
1838	1286-011	201	300	Corpus Hermeticum	Νοῦς πρὸς Ἑρμῆν	Philosophic Dialogue		https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	2576	15337	Corpus Hermeticum	Mind to Hermes
1839	1286-012	201	300	Corpus Hermeticum	Περὶ νοῦ κοινοῦ πρὸς Τάτ	Philosophic Dialogue		https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	2410	15338	Corpus Hermeticum	On the Common Mind to Tat
1840	1286-013	201	300	Corpus Hermeticum	Πρὸς τὸν υἱὸν Τὰτ ἐν ὄρει λόγος ἀπόκρυφος, περὶ παλιγγενεσίας καὶ σιγῆς ἐπαγγελίας	Philosophic Dialogue		http://ldysinger.stjohnsem.edu	NA	TXT	2162	15339	Corpus Hermeticum	The Secret Discourse on the Mountain to His Son Tat: On Rebirth and the Promise of Silence
1845	0004-001	201	300	Diogenes Laertius	Vitae philosophorum	Biography		Perseus	CC BY-SA 4.0	XML	130661	131	Diogenes Laertius	Lives of Eminent Philosophers
1846	0004-002	201	300	Diogenes Laertius	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	1244	12607	Diogenes Laertius	Epigrams
1857	2063-005	201	300	Gregorius Thaumaturgus	Epistula canonica	Epistolography		https://el.orthodoxwiki.org	CC BY-SA 2.5	TXT	1205	15905	Gregory Thaumaturgus	Canonical Letter
1868	0658-001	201	300	Heliodorus	Aethiopica	Narrative	Attic/Koine	First1K	CC BY-SA 4.0	XML	89151	509	Heliodorus	Ethiopian Story
1869	0658-002	201	300	Heliodorus	Epigrammata	Lyric poetry	Aeolic	Perseus	CC BY-SA 4.0	XML	102	13951	Heliodorus	Epigrams
1920	2115-060	201	300	Hippolytus	Refutatio omnium haeresium	Theology	Koine	First1K	CC BY-SA 4.0	XML	81518		Hippolytus	Refutation of All Heresies
1921	2178-001	201	300	Cassius Longinus	Ars rhetorica	Rhetoric		First1K	CC BY-SA 4.0	XML	6311	8144	Cassius Longinus	Art of Rhetoric
1922	2178-002	201	300	Cassius Longinus	Excerpta	Rhetoric		First1K	CC BY-SA 4.0	XML	748	15738	Cassius Longinus	Excerpts
1923	2583-001	201	300	Manetho	Apotelesmatica	Scientific Poetry	Ionic/Epic	First1K	CC BY-SA 4.0	XML	22992	985	Manetho	Astrological Influences
1924	2009-001	201	300	Vitae Sancti Marini	Martyrium Marini	Religious Narrative	Koine	https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	293	16016	Life of Saint Marinus	Martyrdom of Marinus
1925	2016-001	201	300	Vitae Sanctorum Perpetuae Et Felicitatis	Passio Perpetuae et Felicitatis	Religious Narrative	Koine	http://users.uoa.gr/~nektar	NA	TXT	4566	15188	Lives of Saints Perpetua and Felicitas	Passion of Perpetua and Felicitas
1926	2007-001	201	300	Vitae Sanctorum Potamiaenae Et Basilidis	Martyrium Potamiaenae et Basilidis	Religious Narrative	Koine	https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	421	16015	Lives of Saints Potamiaena and Basilides	Martyrdom of Potamiaena and Basilides
1928	0581-001	201	300	Paradoxographus Palatinus	Admiranda	Paradoxography		https://sententiaeantiquae.com	NA	TXT	685	15762	Palatine Paradoxographer	Marvels
1930	0077-001	201	300	Periplus Maris Magni	Stadiasmus sive periplus Maris Magni	Geography		First1K	CC BY-SA 4.0	XML	6693	197	Periplus of the Great Sea	Measurement and Periplus of the Great Sea
1931	0652-001	201	300	Philostratus Junior	Imagines	Art	Attic/Koine	Perseus	CC BY-SA 4.0	XML	8053	941	Philostratus the Younger	Imagines
1932	2000-001	201	300	Plotinus	Enneades	Philosophy	Attic/Koine	First1K	CC BY-SA 4.0	XML	246704	5878	Plotinus	Enneads
1933	2034-001	201	300	Porphyrius	Vita Plotini	Biography		http://remacle.org	NA	TXT	9190	6476	Porphyry	Life of Plotinus
1934	2034-002	201	300	Porphyrius	Vita Pythagorae	Biography		First1K	CC BY-SA 4.0	XML	6551	11872	Porphyry	Life of Pythagoras
1935	2034-003	201	300	Porphyrius	De abstinentia	Philosophy		http://remacle.org	NA	TXT	39825	31	Porphyry	On Abstinence from Animal Food
1936	2034-004	201	300	Porphyrius	De antro nympharum	Commentary		http://remacle.org	NA	TXT	5554	15956	Porphyry	On the Cave of the Nymphs
1937	2034-005	201	300	Porphyrius	Ad Marcellam	Philosophy		First1K	CC BY-SA 4.0	XML	5186	14100	Porphyry	Letter to Marcella
1938	2034-006	201	300	Porphyrius	Isagoge sive quinque voces	Commentary		http://www.logicmuseum.com	GNU General Public License	TXT	6369	2379	Porphyry	Introduction or Five Voices
1940	2034-008	201	300	Porphyrius	Sententiae ad intelligibilia ducentes	Philosophy		https://el.wikisource.org	CC-BY-SA 3.0	TXT	8659	14101	Porphyry	Starting-points Leading to the Intelligibles
1954	2034-028	201	300	Porphyrius	Introductio in tetrabiblum Ptolemaei	Astronomy/Astrology		http://www.astrologicon.org	NA	TXT	9671	14104	Porphyry	Introduction to Ptolemy's Tetrabiblos
1960	2046-001	201	300	Quintus	Posthomerica	Epic poetry	Ionic/Epic	Perseus	CC BY-SA 4.0	XML	69034	6481	Quintus	Posthomerica
1961	2679-001	201	300	Testamentum Salomonis	Testamentum Salomonis	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	9298		Testament of Solomon	Testament of Solomon
1962	2679-002	201	300	Testamentum Salomonis	Testamentum Salomonis	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	85		Testament of Solomon	Testament of Solomon
1968	2027-001	201	300	Valerius Apsines	Ars rhetorica	Rhetoric		First1K	CC BY-SA 4.0	XML	21927	5855	Valerius Apsines	Art of Rhetoric
